NDPI_Pre,NDPI_Post,NDBI_Pre,NDBI_Post,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,HH_Pre,HV_Pre,VH_Pre,VV_Pre,HH_Post,HV_Post,VH_Post,VV_Post,IRV_Pre,IRV_Post,Burn_Classification
-0.4088397790054119,0.6612377850160713,-0.4088397790054119,0.6190476190474226,1.0,0.4088397790054119,-0.6190476190474226,0.0,2.3831775700912305,0.2352941176469665,228.0,255.0,255.0,107.0,255.0,52.0,60.0,255.0,2.414201183431667,0.6775244299673163,1
-0.4049586776858389,0.3271028037382159,-0.4049586776858389,0.2640949554895359,-1.0,0.3271028037382159,-0.3456464379946318,0.0,1.972222222220396,0.4862745098037309,151.0,255.0,255.0,108.0,94.0,108.0,124.0,213.0,2.65279583875128,1.6520076481832404,1
-0.4154929577463326,0.5044247787609132,-0.4713375796176843,0.5044247787609132,1.0,0.5088757396448199,-0.4666666666665185,0.0,3.072289156622805,0.3636363636362062,187.0,201.0,231.0,83.0,179.0,84.0,84.0,255.0,2.392857142856786,1.1162790697672564,1
-0.0199430199430142,0.4166666666665509,-0.0057803468208075,0.6293929712458053,1.0,0.194379391100657,-0.4999999999997845,0.0,1.482558139534022,0.3333333333331418,163.0,179.0,174.0,172.0,255.0,105.0,58.0,255.0,2.066378066377768,1.1666666666665046,1
-0.39887640449427,0.1811023622045818,-0.2696245733787475,0.3274336283182943,1.0,-0.1758241758240792,-0.6607142857139908,0.0,0.7009345794385973,0.2043010752687074,179.0,249.0,186.0,107.0,80.0,52.0,38.0,75.0,2.540816326530288,1.606177606176986,1
-0.0904109589040848,0.1499999999998125,-0.1122994652406116,0.1794871794869493,1.0,-0.5660377358487897,-0.7333333333330279,0.0,0.2771084337347728,0.1538461538460798,234.0,199.0,208.0,166.0,49.0,34.0,32.0,46.0,1.994987468671429,1.668711656440694,1
0.0024330900243303,0.6306306306303466,-0.0462962962962855,0.5670995670993216,1.0,-0.0645994832041176,-0.6376811594200589,0.0,0.8786407766986026,0.2212389380529994,162.0,205.0,226.0,206.0,129.0,41.0,50.0,181.0,2.10796915167068,0.8367346938773376,1
-0.11842105263154,0.2807881773397632,-0.1702786377708451,0.4207650273221744,1.0,-0.0151515151515094,-0.5619834710741479,0.0,0.9701492537306192,0.2804232804231321,177.0,170.0,189.0,134.0,45.0,73.0,53.0,130.0,2.0890937019966067,1.8193146417439816,1
-0.0063424947145863,0.4345991561179601,0.1032863849765015,0.6267942583729059,0.7170548597521912,-0.1604938271604542,-0.660869565217104,6.068508041100049,0.7234042553188411,0.2041884816752857,217.0,238.0,191.0,235.0,139.0,67.0,39.0,170.0,2.051724137930813,1.2099322799094334,1
-0.0450819672131055,0.5569620253162795,-0.0450819672131055,0.9679999999996128,1.0,0.027139874739034,-0.969111969111595,0.0,1.0557939914158558,0.0156862745097977,210.0,255.0,255.0,233.0,131.0,70.0,4.0,246.0,2.1406086044069106,1.0831721470017246,1
-0.3569321533922251,0.5409836065571997,-0.4010989010987909,0.5932203389828498,1.0,0.3662790697673354,-0.6190476190474226,0.0,2.155963302750316,0.2352941176469665,255.0,230.0,255.0,109.0,72.0,70.0,60.0,235.0,2.233009708737593,1.2527964205813753,1
0.0837004405286159,0.6981132075467308,0.0292887029288641,0.9999999999992594,0.9430894308026542,-0.2913385826770889,-0.999999999999569,10.0,0.548780487804655,0.0,255.0,208.0,232.0,246.0,92.0,24.0,0.0,135.0,1.8146128680477849,0.6981818181815643,1
-0.0258620689655116,0.8085106382975856,0.0438799076212369,0.999999999999608,0.9159292034520672,0.0602910602910477,-0.9999999999995168,10.0,1.1283185840702972,0.0,128.0,238.0,207.0,226.0,113.0,27.0,0.0,255.0,2.2939759036141814,0.5118483412321062,1
-0.579766536964755,0.5849056603771378,-0.5999999999997778,0.7647058823526199,1.0,0.5909090909088671,-0.7704918032783727,0.0,3.888888888881687,0.1296296296295696,175.0,203.0,216.0,54.0,77.0,55.0,28.0,210.0,2.557480314960227,1.1083123425689905,1
-0.2480417754568543,-0.8048780487785246,-0.188732394366144,-0.8947368421040859,0.6516146689158923,-0.9459459459453068,-0.4911660777383423,4.740769837542348,0.0277777777777584,0.34123222748799,150.0,239.0,211.0,144.0,0.0,37.0,72.0,4.0,2.476683937823513,3.7948717948669297,1
-0.2561576354679172,-0.1775700934577779,-0.2561576354679172,0.3538461538456094,1.0,-0.5487179487176673,-0.8478260869562146,0.0,0.2913907284766282,0.0823529411764383,255.0,255.0,255.0,151.0,88.0,63.0,21.0,44.0,2.227074235807617,1.9534883720922664,1
-0.0735294117646878,0.4950166112955166,-0.1467268623024499,0.5679442508708823,1.0,0.0869565217391094,-0.6075949367086685,0.0,1.1904761904755607,0.2440944881888803,255.0,219.0,254.0,189.0,136.0,76.0,62.0,225.0,1.986394557822904,1.185185185184954,1
-0.130820399113053,0.4525139664801941,-0.130820399113053,0.2560386473428715,1.0,-0.2024539877299992,-0.5361445783130916,0.0,0.6632653061221107,0.301960784313607,179.0,255.0,255.0,196.0,67.0,49.0,77.0,130.0,2.3050847457624517,1.3288135593215835,1
-0.0361445783132443,0.1731843575418027,0.0101010101010075,0.2650602409636958,0.9265811584425352,-0.3114754098359634,-0.52529182879357,10.0,0.5249999999997376,0.3112244897957596,136.0,215.0,196.0,200.0,108.0,74.0,61.0,105.0,2.2454308093991844,1.639889196675446,1
-0.1645569620252643,0.5111111111109219,-0.2457142857142155,0.4890510948903325,1.0,0.2142857142856505,-0.5138888888887104,0.0,1.5454545454533748,0.3211009174310454,215.0,184.0,218.0,132.0,142.0,66.0,70.0,204.0,2.058741258740971,1.10460251046002,1
-0.2686567164178436,0.2212389380529994,-0.2686567164178436,0.0996015936254583,-1.0,-0.0315789473684099,-0.3858695652172864,0.0,0.9387755102034432,0.443137254901787,204.0,255.0,255.0,147.0,202.0,88.0,113.0,138.0,2.3693379790938014,1.3643410852710534,1
-0.2028301886791974,0.460606060605921,-0.2028301886791974,0.645051194539029,1.0,0.1756097560975181,-0.6612377850160713,0.0,1.4260355029577363,0.203921568627371,119.0,255.0,255.0,169.0,107.0,89.0,52.0,241.0,2.5563909774432885,1.353612167300123,1
-0.0395136778115381,0.451505016722257,0.0360655737704799,0.5121951219510411,0.868436405909277,0.1573333333332914,-0.3548387096772558,10.0,1.3734177215181185,0.4761904761901523,124.0,171.0,147.0,158.0,151.0,82.0,70.0,217.0,2.192307692307341,1.2330827067666854,1
-0.2946428571427256,-0.13999999999986,-0.1595744680850215,0.0238095238094954,-1.0,-0.2950819672128729,-0.4533333333330311,0.0,0.5443037974676654,0.3761467889904806,77.0,145.0,109.0,79.0,106.0,57.0,41.0,43.0,2.600896860985964,1.7338403041818504,1
0.4049586776857831,0.2903225806448491,0.1929824561402831,0.7647058823518166,0.5969827585579934,-0.4782608695650094,-0.8699186991862846,3.962566842862018,0.3529411764703806,0.0695652173912438,106.0,72.0,115.0,170.0,141.0,33.0,8.0,60.0,1.371428571428245,0.98876404494345,1
0.1516587677724759,0.5375722543349494,0.0340425531914821,0.602409638553854,0.8930240050151175,-0.2925531914892839,-0.7461538461535592,10.0,0.5473251028804332,0.145374449339143,211.0,179.0,227.0,243.0,60.0,40.0,33.0,133.0,1.7635467980293391,1.1721611721607428,1
-0.2678571428570233,0.4189944134075872,-0.2645739910312715,0.3092783505153045,1.0,0.2153110047845859,-0.3557692307690597,0.0,1.5487804878029892,0.475177304964202,172.0,142.0,141.0,82.0,20.0,52.0,67.0,127.0,2.111524163568381,1.6573705179276266,1
0.2718204488777377,0.6174863387974768,0.194379391100657,0.7011494252869535,0.5658891426564244,-0.2655086848634577,-0.737373737373365,3.607118125826208,0.5803921568625175,0.1511627906975865,240.0,146.0,172.0,255.0,102.0,35.0,26.0,148.0,1.484116899618617,0.8749999999997266,1
-0.1184210526315529,0.4464285714283721,-0.1184210526315529,0.687499999999642,1.0,-0.107438016528896,-0.7894736842102493,0.0,0.8059701492533304,0.1176470588234832,221.0,255.0,255.0,201.0,186.0,62.0,30.0,162.0,2.188841201716503,1.050847457626896,1
-0.3385826771652654,0.1219512195121455,-0.3385826771652654,0.2545454545453388,-1.0,0.0454545454545282,-0.5133531157268506,0.0,1.095238095237226,0.3215686274508543,177.0,255.0,255.0,126.0,172.0,108.0,82.0,138.0,2.5092250922506136,1.642585551330486,1
0.0511627906976625,0.5577889447233378,0.071090047393348,0.9620253164550874,0.8623773299205406,-0.1863517060366965,-0.9698492462306684,10.0,0.6858407079642983,0.0153061224489717,211.0,204.0,196.0,226.0,57.0,44.0,3.0,155.0,1.9313609467453332,1.1733333333329423,1
-0.194379391100657,0.680933852139813,-0.194379391100657,0.8620689655168698,1.0,0.1134020618556408,-0.8819188191878665,0.0,1.255813953487642,0.062745098039191,255.0,255.0,255.0,172.0,40.0,41.0,16.0,216.0,2.177161152614496,0.9704142011831448,1
-0.1371428571428179,0.5614035087716837,-0.0820668693008869,0.6713615023471027,1.0,0.0820668693008869,-0.6713615023471027,0.0,1.178807947019087,0.1966292134830356,197.0,199.0,178.0,151.0,105.0,50.0,35.0,178.0,2.134048257372368,1.0443864229762287,1
-0.2462311557788326,-0.0181818181817851,-0.142857142857102,0.0188679245282662,-1.0,-0.6949152542368956,-0.7699115044244381,0.0,0.17999999999988,0.129999999999935,152.0,248.0,200.0,150.0,126.0,28.0,26.0,27.0,2.486215538846806,1.071770334927717,1
-0.2878787878787152,0.175675675675557,-0.2878787878787152,0.4032258064512877,1.0,-0.236842105263054,-0.7465753424654977,0.0,0.6170212765953071,0.1450980392156294,240.0,255.0,255.0,141.0,134.0,61.0,37.0,87.0,2.2895622895620327,1.4227405247809264,1
-0.0031545741324911,0.473684210526108,0.0193548387096711,0.5483870967739408,0.9318181816540456,0.0306748466257574,-0.5124378109450187,10.0,1.0632911392398334,0.3223684210524195,172.0,159.0,152.0,158.0,93.0,60.0,49.0,168.0,1.96296296296266,1.2598425196847087,1
-0.1159737417942853,0.6413043478257384,-0.1159737417942853,0.4731707317070863,1.0,-0.1444759206798457,-0.6504854368929934,0.0,0.7475247524748775,0.2117647058822699,176.0,255.0,255.0,202.0,175.0,33.0,54.0,151.0,2.2972972972970385,0.6734693877549303,1
-0.0179640718562838,0.5507246376809599,0.0,0.6090225563907485,0.9999999998358023,-0.0695652173912892,-0.6510067114091775,10.0,0.8699186991866383,0.2113821138210523,114.0,255.0,246.0,246.0,64.0,62.0,52.0,214.0,2.344827586206627,1.2338308457708371,1
0.0694864048338158,0.4330708661415618,-0.0111731843575387,0.4918032786883231,1.0,0.0139275766016674,-0.4897119341561771,0.0,1.028248587570041,0.3425414364638992,169.0,154.0,181.0,177.0,215.0,72.0,62.0,182.0,1.8837920489293756,1.0646950092419474,1
0.0326797385620843,0.5178571428569888,-0.0365853658536511,0.5644171779139373,1.0,0.0365853658536511,-0.5644171779139373,0.0,1.0759493670881537,0.2784313725489104,228.0,222.0,255.0,237.0,255.0,81.0,71.0,255.0,1.9537953795377387,0.9642857142855707,1
0.0131926121371996,0.2073170731706053,-0.0128534704370146,0.3469387755099681,1.0,-0.3195876288658695,-0.6081632653058743,0.0,0.5156249999997314,0.2436548223349017,179.0,187.0,197.0,192.0,71.0,65.0,48.0,99.0,2.008053691274898,1.7333333333327556,1
-0.3209549071617186,0.6694214876027526,-0.3173333333332487,0.3289473684208363,1.0,-0.1179039301309528,-0.6577181208051485,0.0,0.7890624999993836,0.2064777327934386,173.0,249.0,247.0,128.0,5.0,20.0,51.0,101.0,2.493116395494056,1.0958904109581535,1
-0.1670702179176351,0.3684210526311911,-0.1750599520383273,0.2380952380950113,1.0,-0.4514767932487546,-0.7192982456137827,0.0,0.3779069767439663,0.1632653061223823,91.0,241.0,245.0,172.0,77.0,30.0,40.0,65.0,2.5879194630869007,1.1881188118806,1
-0.1645569620252643,0.6129032258060563,0.0,0.4970059880236545,0.9999999997987952,-0.0272373540855925,-0.5172413793100475,10.0,0.9469696969689796,0.3181818181815771,0.0,184.0,132.0,132.0,104.0,30.0,42.0,125.0,2.943999999999411,0.830449826989332,1
-0.0759493670885915,0.6721311475404327,-0.0759493670885915,0.6319999999994944,1.0,-0.3644859813082977,-0.8345323741004192,0.0,0.4657534246573216,0.0901960784313371,119.0,255.0,255.0,219.0,50.0,20.0,23.0,102.0,2.4056603773582066,0.8333333333328994,1
-0.3010204081631885,0.1048951048950315,-0.3010204081631885,0.4363636363632396,1.0,-0.2685185185183942,-0.7832167832165094,0.0,0.5766423357660025,0.1215686274509327,164.0,255.0,255.0,137.0,71.0,64.0,31.0,79.0,2.51541307028329,1.8417266187043733,1
-0.2278481012657507,0.5824175824172625,-0.2781065088756573,0.986206896551044,1.0,0.0827067669172621,-0.9907834101377924,0.0,1.1803278688514915,0.0046296296296274,196.0,194.0,216.0,122.0,54.0,38.0,1.0,144.0,2.1983002832858074,1.1094890510944857,1
0.1048951048950682,0.4782608695650575,0.0031746031746021,0.6309963099628668,0.989988177766162,0.166226912928716,-0.5169082125601367,10.0,1.3987341772143047,0.318471337579415,176.0,128.0,157.0,158.0,224.0,78.0,50.0,221.0,1.7355932203386888,1.0382695507485793,1
