NDPI_Pre,NDPI_Post,NDBI_Pre,NDBI_Post,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,HH_Pre,HV_Pre,VH_Pre,VV_Pre,HH_Post,HV_Post,VH_Post,VV_Post,IRV_Pre,IRV_Post,Burn_Classification
0.5423728813554726,-0.284634760705218,0.309352517985389,-0.284634760705218,-1.0,0.21888412017157988,0.6831683168314577,0.0,1.5604395604378456,5.312499999988932,60.0,27.0,48.0,91.0,255.0,255.0,255.0,142.0,1.0536585365848519,2.249173098125441,0
0.2923076923075799,-0.7465753424654977,0.39419087136913106,-0.6967213114751243,1.0,-0.6390243902435908,0.4785714285712577,0.0,0.22023809523796417,2.8356164383522797,105.0,92.0,73.0,168.0,134.0,255.0,207.0,37.0,1.6105032822753589,2.9955947136559478,0
-0.2553191489360344,-0.27065527065519357,-0.19540229885046242,-0.0857142857142551,-0.3901869160265572,0.292929292929145,0.18749999999992678,0.43865546240945774,1.8285714285688164,1.4615384615370561,78.0,118.0,104.0,70.0,83.0,223.0,152.0,128.0,2.458333333332693,2.7153729071533155,0
0.16666666666638888,-0.15018315018309517,0.07692307692295858,-0.2587859424919301,1.0,0.5364238410592475,0.7356828193829359,0.0,3.3142857142762447,6.566666666644778,34.0,25.0,30.0,35.0,0.0,157.0,197.0,116.0,1.6806722689061506,2.92093023255746,0
0.06735751295333298,-0.6834532374095803,0.2484848484846979,-0.7953488372089325,1.0,-0.6479999999994815,0.513725490195877,0.0,0.21359223300950136,3.1129032258014306,41.0,90.0,62.0,103.0,57.0,117.0,193.0,22.0,2.2222222222215366,2.9904153354623033,0
-0.4810126582275437,-0.5197368421050922,-0.5232558139531842,-0.5548780487803187,0.029330527426244098,0.2807017543857187,0.32124352331597894,1.0604336045389973,1.780487804873706,1.9465648854946975,89.0,117.0,131.0,41.0,226.0,231.0,255.0,73.0,2.571428571427865,2.4283837056501407,0
-0.7631578947363401,0.0,-0.7615894039730057,0.0,-1.0,0.8681318681315502,0.3144329896906406,-0.0,10.0,1.9172932330812653,104.0,134.0,133.0,18.0,187.0,255.0,255.0,255.0,2.748717948717244,2.1428571428569176,0
-0.2528301886791499,0.08090614886728774,-0.22656249999991152,-0.04297994269339743,-0.6810896107501226,0.2556390977442648,0.07374631268434403,0.18970457473052546,1.6868686868669829,1.1592356687890706,75.0,166.0,157.0,99.0,8.0,142.0,182.0,167.0,2.624505928853236,2.474945533768524,0
-0.025641025641017424,-0.9999999999991597,-0.0925373134328082,-0.9999999999993712,0.8306010929721486,-0.9999999999993422,-0.07017543859647071,10.0,0.0,0.8688524590159187,84.0,160.0,183.0,152.0,130.0,119.0,159.0,0.0,2.3021582733808805,2.5869565217384274,0
0.0,0.3925233644857979,-0.13488372093016984,0.09963099630992633,-1.0,0.23140495867759034,0.0,0.0,1.602150537632686,0.9999999999991803,38.0,93.0,122.0,93.0,255.0,65.0,122.0,149.0,2.3470031545733923,0.973782771535398,0
-0.22950819672121742,-0.22891566265054725,-0.17543859649115112,-0.22891566265054725,0.13225300578293497,0.2598425196849371,0.3110539845757555,1.3048192778524386,1.7021276595726573,1.9029850746254457,52.0,150.0,134.0,94.0,68.0,255.0,255.0,160.0,2.6905829596406523,2.764227642276048,0
-0.2631578947367498,-0.36416184971087745,-0.23913043478252208,-0.3972602739724939,0.24847917645462228,0.023255813953477558,0.19718309859150301,1.661270237307562,1.0476190476180498,1.4912280701745666,184.0,180.0,171.0,105.0,93.0,236.0,255.0,110.0,2.2187981510011987,2.7970370370366227,0
0.07692307692304734,-0.029629629629618657,0.17154811715473994,-0.23167155425213148,1.0,-0.03321033210330878,0.35922330097075755,0.0,0.9357142857136175,2.1212121212099784,37.0,120.0,99.0,140.0,110.0,139.0,210.0,131.0,2.302158273380743,2.142581888246215,0
-0.16339869281035074,-0.08591065292093268,-0.17948717948706444,-0.13355048859930505,-0.14674493067639263,0.35025380710642123,0.30827067669161345,0.7440670083254424,2.078124999996753,1.8913043478240312,3.0,89.0,92.0,64.0,111.0,158.0,174.0,133.0,2.906122448978406,2.257142857142454,0
-0.09090909090902734,-0.165217391304276,-0.1719745222928841,0.037837837837817384,-1.0,0.1925465838508121,-0.01657458563534996,0.0,1.4769230769208046,0.9673913043467746,46.0,78.0,92.0,65.0,194.0,134.0,89.0,96.0,2.337078651684518,1.9211469534046735,0
-0.362318840579185,-0.0977443609022189,-0.38028169014030944,-0.2878338278930897,-0.1383710747105194,0.6901408450699366,0.6315789473681837,0.7568963624374858,5.4545454545206615,4.428571428562391,104.0,47.0,49.0,22.0,219.0,146.0,217.0,120.0,1.7090909090901323,1.8510301109347302,0
-0.8853503184707737,0.13953488372087616,-0.8636363636357095,-0.2519083969465008,-0.54836702959797,0.8846153846148176,0.333333333333243,0.29168340702467993,10.0,1.999999999998374,52.0,148.0,123.0,9.0,130.0,111.0,246.0,147.0,3.316526610643329,1.7795591182361163,0
-0.32460732984284696,-0.23849372384927262,-0.32812499999991457,-0.18018018018009901,-0.2910551094453281,-0.17272727272719424,-0.32124352331597894,0.5491205492877957,0.7054263565886005,0.513725490195877,96.0,253.0,255.0,129.0,75.0,148.0,131.0,91.0,2.768809849520825,2.562770562770008,0
-0.1409090909090589,-0.3485714285712294,-0.14864864864861518,-0.2597402597400911,0.27202406538656737,-0.5365853658534404,-0.44886363636350884,1.7473435667001282,0.30158730158714203,0.3803921568625959,106.0,251.0,255.0,189.0,78.0,118.0,97.0,57.0,2.5194479297361956,2.5444743935303116,0
-0.055350553505514634,-0.08888888888883952,-0.16339869281040412,0.3225806451610302,1.0,-0.21904761904751474,-0.6181818181815373,0.0,0.6406249999994996,0.23595505617964274,47.0,143.0,178.0,128.0,121.0,98.0,42.0,82.0,2.481561822125275,1.964912280701262,0
-0.2396166134184538,-0.2159999999999424,-0.19322033898298535,-0.2686567164178436,0.1633256654971206,0.10526315789469727,0.18329466357304333,1.3904163400755791,1.2352941176460208,1.4488636363628133,76.0,194.0,176.0,119.0,25.0,228.0,255.0,147.0,2.6620926243563185,2.904458598725652,0
-0.2816326530611096,-0.3563829787233095,-0.217777777777681,-0.3563829787233095,0.24140486684329818,0.15789473684202973,0.30102040816318854,1.6364524540734786,1.3749999999984375,1.8613138686117803,166.0,157.0,137.0,88.0,173.0,255.0,255.0,121.0,2.2112676056334135,2.5373134328355054,0
0.042145593869715656,-0.14909090909085487,0.11475409836060871,-0.12359550561793124,1.0,-0.07509881422921934,0.16279069767435553,0.0,0.8602941176464264,1.3888888888876028,119.0,125.0,108.0,136.0,160.0,158.0,150.0,117.0,1.980198019801588,2.131534569982777,0
-0.0710059171597423,0.21311475409829078,0.03630363036302432,-0.010695187165772542,-1.0,0.08187134502921584,0.12835820895518557,0.0,1.1783439490438354,1.294520547944319,137.0,181.0,146.0,157.0,207.0,120.0,189.0,185.0,2.2073170731703953,1.5189873417719115,0
-0.12903225806444676,0.38461538461525013,-0.2568807339448363,0.2815533980581613,1.0,0.4193548387095271,-0.10483870967737709,0.0,2.4444444444414266,0.8102189781015985,67.0,105.0,137.0,81.0,138.0,88.0,111.0,198.0,2.3463687150831434,1.3749999999997313,0
-0.05660377358485226,0.06976744186044194,-0.19999999999984,0.17948717948711376,-1.0,0.5260663507106512,0.19786096256673913,0.0,3.21999999999356,1.493333333331342,60.0,56.0,75.0,50.0,93.0,140.0,112.0,161.0,2.0180180180171092,2.0973782771531653,0
-0.5180722891563144,-0.06956521739127411,-0.5480225988697469,0.12041884816747622,-1.0,0.45578231292486004,-0.2398190045247784,0.0,2.6749999999933123,0.6131386861309394,140.0,126.0,137.0,40.0,42.0,123.0,84.0,107.0,2.3333333333327935,2.4911392405056985,0
-0.5044247787609132,0.14613180515755125,-0.48936170212751084,0.10803324099719999,-1.0,0.4084507042252083,-0.20689655172408697,0.0,2.3809523809495463,0.6571428571425889,87.0,255.0,245.0,84.0,90.0,149.0,161.0,200.0,2.9955947136559478,2.0272108843533965,0
-0.2925170068026216,0.19999999999994805,-0.25448028673826006,0.3050847457626257,1.0,0.37910447761182714,-0.17449664429524347,0.0,2.22115384615171,0.7028571428567413,46.0,190.0,175.0,104.0,98.0,154.0,123.0,231.0,2.8679245283013453,1.9340659340656303,0
