NDPI_Pre,NDPI_Post,NDBI_Pre,NDBI_Post,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,HH_Pre,HV_Pre,VH_Pre,VV_Pre,HH_Post,HV_Post,VH_Post,VV_Post,IRV_Pre,IRV_Post,Burn_Classification
-0.4312796208528762,0.6323529411760057,-0.3684210526313851,0.7343749999994263,1.0,0.29824561403491334,-0.7687074829926744,0.0,1.8499999999969166,0.1307692307691302,201.0,151.0,130.0,60.0,92.0,25.0,17.0,111.0,2.145648312610631,0.7905138339917824,1
-0.1439393939393394,0.5409836065564901,-0.1374045801526193,0.5161290322572321,1.0,-0.41249999999974224,-0.8170731707312091,0.0,0.41592920353945495,0.10067114093952977,219.0,151.0,149.0,113.0,17.0,14.0,15.0,47.0,1.9053627760249359,1.2173913043465028,1
-0.15124153498867918,0.36363636363581264,-0.15124153498867918,0.874999999998177,1.0,-0.6137339055791358,-0.9767441860461331,0.0,0.23936170212753227,0.011764705882348328,188.0,255.0,255.0,188.0,107.0,21.0,3.0,45.0,2.302483069977167,0.8659793814428527,1
-0.06918238993709241,0.7460317460305619,0.02540415704387404,0.6923076923066273,0.9292079206625219,-0.6028880866423817,-0.9095022624430275,10.0,0.24774774774763617,0.047393364928887495,255.0,255.0,211.0,222.0,52.0,8.0,10.0,55.0,2.0668693009116446,0.5203252032516095,1
0.05759162303663414,0.6081081081076972,0.07161803713525952,0.7629629629623979,0.8283736697377537,-0.2585669781930659,-0.8324607329838574,10.0,0.5891089108907975,0.09142857142851919,242.0,180.0,175.0,202.0,87.0,29.0,16.0,119.0,1.7910447761191801,0.8787878787875459,1
-0.2349397590360738,0.7624999999995234,-0.16171617161710836,0.9315068493144305,1.0,0.05223880597012977,-0.9447513812149477,0.0,1.1102362204715668,0.02840909090907477,101.0,205.0,176.0,127.0,255.0,19.0,5.0,141.0,2.5705329153600984,0.3502304147464631,1
0.15909090909087295,0.4545454545451963,0.13333333333330372,0.9999999999992188,0.764705882285351,-0.3315926892949526,-0.9999999999994872,7.499999994370807,0.5019607843135286,0.0,221.0,185.0,195.0,255.0,144.0,48.0,0.0,128.0,1.7494089834513298,1.0434782608692816,1
-0.0340136054421653,-0.05511811023617707,-0.1768115942028473,0.3793103448271502,1.0,-0.405940594059205,-0.7652173913040151,0.0,0.4225352112673081,0.13300492610830889,141.0,152.0,203.0,142.0,80.0,67.0,27.0,60.0,2.0715502555362737,1.95620437956133,1
-0.3163841807908711,0.17391304347813485,-0.29855072463759463,0.10958904109581535,-1.0,-0.1980198019801,-0.5501730103804325,0.0,0.6694214876027526,0.2901785714284419,109.0,233.0,224.0,121.0,172.0,57.0,65.0,81.0,2.678160919539845,1.2425068119887623,1
0.005917159763312443,0.31481481481452334,0.0,0.22413793103428953,0.9999999995538461,-0.5644171779139373,-0.6999999999997667,10.0,0.2784313725489104,0.17647058823522493,197.0,252.0,255.0,255.0,134.0,37.0,45.0,71.0,2.1087866108784405,1.060931899641197,1
-0.03238866396760478,-0.1803278688521634,-0.03238866396760478,0.04166666666657986,1.0,-0.8106060606057536,-0.8345323741004192,0.0,0.10460251046020728,0.09019607843133719,161.0,255.0,255.0,239.0,113.0,36.0,23.0,25.0,2.2417582417579953,1.3714285714279184,1
0.0851063829787053,0.676855895196211,0.0,0.855072463767703,0.9999999998830509,-0.1409395973154047,-0.8888888888885597,10.0,0.752941176470293,0.05882352941174164,255.0,215.0,255.0,255.0,255.0,37.0,15.0,192.0,1.8297872340423584,0.5681381957772421,1
-0.17241379310340865,0.5867768595036473,-0.17241379310340865,0.7943925233637436,1.0,-0.30434782608684624,-0.917293233082362,0.0,0.5333333333330371,0.04313725490194387,117.0,255.0,255.0,180.0,110.0,25.0,11.0,96.0,2.52788104089188,0.7812499999996949,1
-0.4782608695650788,0.6888888888885062,-0.46902654867242805,0.7572254335255739,1.0,0.25619834710733214,-0.8444444444441317,0.0,1.6888888888870124,0.0843373493975565,143.0,255.0,249.0,90.0,106.0,28.0,21.0,152.0,2.745625841184018,0.7133757961781168,1
-0.4399999999998743,0.8833333333325972,-0.44475920679874087,0.8677685950406051,1.0,0.07109004739333125,-0.9391634980985023,0.0,1.1530612244886194,0.03137254901959554,126.0,252.0,255.0,98.0,154.0,7.0,8.0,113.0,2.7692307692303886,0.1992882562276871,1
-0.19718309859150301,0.6312056737586415,-0.19718309859150301,0.7557251908394063,1.0,0.14713216957602315,-0.7770034843202868,0.0,1.3450292397652954,0.12549019607838216,255.0,255.0,255.0,171.0,191.0,52.0,32.0,230.0,2.1794871794869466,0.7923809523808014,1
-0.22596153846148415,-0.20325203252015994,-0.1868686868686397,0.25641025640992765,1.0,-0.5333333333330794,-0.7803030303027347,0.0,0.3043478260867675,0.12340425531909643,201.0,255.0,235.0,161.0,52.0,74.0,29.0,49.0,2.3394495412841354,2.377510040159688,1
-0.16438356164379808,0.6847826086952801,-0.16438356164379808,0.6489361702124208,1.0,-0.08284023668636603,-0.7708333333330657,0.0,0.8469945355186629,0.1294117647058316,255.0,255.0,255.0,183.0,185.0,29.0,33.0,155.0,2.151898734176988,0.5829145728641751,1
-0.24390243902433076,0.8555555555550803,-0.24390243902433076,0.9763313609461679,1.0,0.03726708074533004,-0.9844357976649867,0.0,1.0774193548380147,0.007843137254898885,80.0,255.0,255.0,155.0,38.0,13.0,2.0,167.0,2.7382550335566793,0.45021645021625534,1
-0.1179487179486877,0.6148148148143594,-0.15270935960587373,0.8474576271179258,1.0,-0.224199288256148,-0.9259259259255449,0.0,0.6337209302321898,0.038461538461522025,112.0,218.0,234.0,172.0,47.0,26.0,9.0,109.0,2.4222222222218854,0.9999999999995193,1
-0.284634760705218,0.51485148514826,-0.284634760705218,0.8888888888883403,1.0,0.0372881355932077,-0.9318181818178289,0.0,1.0774647887316358,0.03529411764704499,199.0,255.0,255.0,142.0,71.0,49.0,9.0,153.0,2.3971797884838546,1.217391304347448,1
-0.05912596401026758,0.3217391304345028,-0.029177718832883507,0.9999999999986842,1.0,-0.41312741312725365,-0.9999999999994846,0.0,0.4153005464478605,0.0,255.0,206.0,194.0,183.0,95.0,39.0,0.0,76.0,1.9388235294115366,1.253012048192268,1
-0.19896640826868245,0.7599999999995658,-0.2326732673266751,0.9999999999993507,1.0,-0.0032362459546915094,-0.9999999999995984,0.0,0.9935483870961332,0.0,243.0,232.0,249.0,155.0,55.0,21.0,0.0,154.0,2.1531322505797963,0.66932270916308,1
-0.24694376528111323,0.6415094339616589,-0.24694376528111323,0.5263157894732226,1.0,-0.2780082987550714,-0.8085106382975856,0.0,0.5649350649346981,0.10588235294113495,236.0,255.0,255.0,154.0,101.0,19.0,27.0,87.0,2.266666666666415,0.6725663716811183,1
-0.07594936708859157,0.0588235294116782,-0.07594936708859157,0.41176470588154557,1.0,-0.717647058823248,-0.8888888888885597,0.0,0.16438356164376056,0.05882352941174164,255.0,255.0,255.0,219.0,70.0,32.0,15.0,36.0,2.073170731707106,1.5058823529402907,1
-0.1351351351351047,0.7192982456134042,-0.1409395973154047,0.8490566037727839,1.0,-0.324137931034371,-0.9391634980985023,0.0,0.5104166666664008,0.03137254901959554,255.0,252.0,255.0,192.0,102.0,16.0,8.0,98.0,2.1198738170344775,0.5517241379307967,1
-0.3963414634145133,0.30612244897896707,-0.4277456647397608,0.9393939393910927,1.0,-0.5114503816789989,-0.9919354838705678,0.0,0.32323232323199674,0.004048582995949778,215.0,229.0,247.0,99.0,45.0,17.0,1.0,32.0,2.3730569948183455,1.2252252252241214,1
-0.17241379310339425,0.679999999999456,-0.23478260869558412,0.7948717948711155,1.0,-0.11392405063286333,-0.8933333333329363,0.0,0.7954545454539429,0.056338028168987635,232.0,187.0,213.0,132.0,145.0,20.0,12.0,105.0,2.027100271002435,0.5517241379308443,1
-0.14285714285709944,0.48275862068923897,0.007142857142854592,0.7029702970290069,0.9798824816865173,-0.2422907488985717,-0.8051948051942824,10.0,0.6099290780137518,0.10791366906467058,241.0,188.0,139.0,141.0,92.0,30.0,15.0,86.0,1.9841688654350944,1.0084033613441141,1
0.0317002881844289,0.5586206896547872,0.008450704225349732,0.999999999999115,0.983240223366177,-0.22602739726019658,-0.9999999999994319,10.0,0.6312849162007647,0.0,222.0,168.0,176.0,179.0,66.0,32.0,0.0,113.0,1.8236092265940538,1.0534979423863977,1
-0.22302158273375947,0.8267148014437449,-0.22302158273375947,0.9166666666663195,1.0,0.21927710843368212,-0.917293233082362,0.0,1.5617283950607646,0.04313725490194387,72.0,255.0,255.0,162.0,195.0,24.0,11.0,253.0,2.741935483870599,0.3870967741934703,1
-0.05069124423961966,0.46118721461166157,-0.028301886792446156,0.9161676646701101,1.0,-0.12568306010925528,-0.937777777777361,0.0,0.7766990291258365,0.03211009174310454,240.0,228.0,218.0,206.0,119.0,59.0,7.0,160.0,2.022172949001993,1.188916876574008,1
-0.17582417582412752,0.24390243902424155,-0.20424403183018455,0.47826086956487085,1.0,-0.1904761904761149,-0.7262357414445908,0.0,0.6799999999995467,0.1585903083699742,16.0,214.0,227.0,150.0,110.0,62.0,36.0,102.0,2.8821548821543965,1.4761904761900368,1
-0.005181347150257725,0.8235294117643023,-0.07692307692305843,0.6103896103893461,1.0,-0.015873015873011674,-0.665427509293433,0.0,0.9687499999994955,0.20089285714276747,172.0,194.0,224.0,192.0,154.0,18.0,45.0,186.0,2.063829787233768,0.38297872340415345,1
-0.026156941649894135,0.7499999999996528,-0.026156941649894135,0.8439024390239787,1.0,-0.12296983758697844,-0.8819188191878665,0.0,0.7809917355368674,0.06274509803919108,168.0,255.0,255.0,242.0,127.0,27.0,16.0,189.0,2.217391304347585,0.583783783783626,1
-0.19718309859150301,0.32432432432410524,-0.19718309859150301,0.4100719424457482,1.0,-0.271375464683914,-0.7229729729727288,0.0,0.5730994152043433,0.16078431372542715,236.0,255.0,255.0,171.0,110.0,50.0,41.0,98.0,2.2246455834239667,1.298701298700877,1
0.16173120728925702,0.6293929712458053,0.0,0.6612377850160713,0.9999999998487684,0.0,-0.6612377850160713,10.0,0.9999999999996079,0.203921568627371,255.0,184.0,255.0,255.0,255.0,58.0,52.0,255.0,1.6765375854212212,0.7412140575078687,1
-0.5361445783130916,0.7831325301200103,-0.5361445783130916,0.8974358974353223,1.0,0.3155555555554153,-0.9391634980985023,0.0,1.9220779220754258,0.03137254901959554,83.0,255.0,255.0,77.0,146.0,18.0,8.0,148.0,3.0447761194025302,0.43636363636350417,1
